time,pos1,pos2,vel1,vel2,acc1,acc2,tau0,tau1
0.804,0.552367,-1.55562,5.34859,-7.51674,12.5799999999998,1.31999999999976,3.0548,-2.90439
0.805,0.557722,-1.56313,5.36108,-7.51498,12.4900000000005,1.75999999999998,3.05911,-2.90343
0.806,0.56309,-1.57064,5.37349,-7.51278,12.41,2.2000000000002,3.06337,-2.90228
0.807,0.568469,-1.57816,5.38582,-7.51014,12.3299999999995,2.64000000000042,3.06757,-2.90097
0.808,0.573861,-1.58567,5.39806,-7.50706,12.2400000000002,3.07999999999975,3.07172,-2.89949
0.809,0.579265,-1.59317,5.41022,-7.50356,12.1599999999997,3.49999999999983,3.07581,-2.89784
0.81,0.584682,-1.60067,5.4223,-7.49962,12.0800000000001,3.94000000000005,3.07985,-2.89602
0.811,0.59011,-1.60817,5.4343,-7.49526,12.0000000000004,4.36000000000014,3.08384,-2.89403
0.812,0.59555,-1.61566,5.44623,-7.49047,11.9299999999995,4.78999999999985,3.08777,-2.89187
0.813,0.601002,-1.62315,5.45807,-7.48526,11.8400000000016,5.21000000000051,3.09165,-2.88956
0.814,0.606466,-1.63063,5.46984,-7.47963,11.7699999999994,5.63000000000002,3.09548,-2.88708
0.815,0.611942,-1.63811,5.48153,-7.47359,11.6900000000006,6.04000000000048,3.09925,-2.88443
0.816,0.617429,-1.64558,5.49314,-7.46713,11.6100000000001,6.45999999999968,3.10297,-2.88163
0.817,0.622928,-1.65304,5.50468,-7.46026,11.5399999999992,6.87000000000015,3.10664,-2.87866
0.818,0.628439,-1.6605,5.51615,-7.45298,11.4700000000001,7.27999999999973,3.11025,-2.87554
0.819,0.633961,-1.66795,5.52754,-7.44529,11.3900000000004,7.69000000000019,3.11382,-2.87226
0.82,0.639494,-1.67539,5.53886,-7.4372,11.3199999999995,8.09000000000015,3.11733,-2.86883
0.821,0.645038,-1.68282,5.55011,-7.4287,11.2500000000004,8.49999999999972,3.1208,-2.86524
0.822,0.650594,-1.69025,5.56129,-7.41981,11.1799999999995,8.89000000000006,3.12421,-2.86149
0.823,0.656161,-1.69766,5.57239,-7.41052,11.1000000000008,9.29000000000001,3.12757,-2.8576
0.824,0.661739,-1.70507,5.58343,-7.40084,11.0399999999995,9.68000000000035,3.13088,-2.85355
0.825,0.667328,-1.71246,5.5944,-7.39077,10.9700000000004,10.0699999999998,3.13415,-2.84936
0.826,0.672928,-1.71985,5.60529,-7.38031,10.8899999999998,10.4600000000001,3.13736,-2.84501
0.827,0.678538,-1.72723,5.61612,-7.36947,10.8299999999994,10.84,3.14052,-2.84052
0.828,0.68416,-1.73459,5.62689,-7.35824,10.7700000000008,11.2299999999994,3.14364,-2.83588
0.829,0.689792,-1.74194,5.63758,-7.34664,10.6899999999994,11.6000000000005,3.1467,-2.8311
0.83,0.695435,-1.74928,5.64821,-7.33465,10.6299999999999,11.9899999999999,3.14972,-2.82618
0.831,0.701088,-1.75661,5.65877,-7.32229,10.5599999999999,12.3600000000001,3.15269,-2.82111
0.832,0.706752,-1.76393,5.66926,-7.30956,10.4900000000008,12.7299999999995,3.15561,-2.8159
0.833,0.712427,-1.77123,5.67969,-7.29647,10.4299999999995,13.09,3.15848,-2.81055
0.834,0.718112,-1.77852,5.69006,-7.283,10.37,13.4699999999999,3.1613,-2.80507
0.835,0.723807,-1.7858,5.70036,-7.26917,10.3,13.8300000000004,3.16408,-2.79945
0.836,0.729512,-1.79306,5.71059,-7.25499,10.23,14.1799999999996,3.16681,-2.79369
0.837,0.735228,-1.80031,5.72077,-7.24044,10.1800000000001,14.5499999999998,3.16949,-2.7878
0.838,0.740954,-1.80754,5.73087,-7.22554,10.1000000000004,14.9000000000008,3.17213,-2.78177
0.839,0.74669,-1.81476,5.74092,-7.21029,10.0499999999997,15.25,3.17471,-2.77562
0.84,0.752436,-1.82196,5.7509,-7.19468,9.97999999999965,15.6099999999997,3.17725,-2.76933
0.841,0.758192,-1.82915,5.76082,-7.17873,9.92000000000014,15.9500000000001,3.17975,-2.76292
0.842,0.763957,-1.83632,5.77067,-7.16244,9.85000000000013,16.2899999999997,3.1822,-2.75637
0.843,0.769733,-1.84347,5.78046,-7.14581,9.78999999999973,16.6300000000001,3.1846,-2.74971
0.844,0.775518,-1.85061,5.79019,-7.12884,9.73000000000023,16.9699999999997,3.18695,-2.74291
0.845,0.781313,-1.85773,5.79986,-7.11153,9.66999999999984,17.3100000000001,3.18926,-2.73599
0.846,0.787118,-1.86483,5.80946,-7.09389,9.59999999999982,17.6400000000001,3.19152,-2.72895
0.847,0.792932,-1.87192,5.819,-7.07592,9.54000000000032,17.97,3.19373,-2.72179
0.848,0.798756,-1.87898,5.82848,-7.05762,9.47999999999992,18.3,3.1959,-2.71451
0.849,0.804589,-1.88603,5.83789,-7.039,9.40999999999991,18.6200000000003,3.19802,-2.70711
0.85,0.810432,-1.89306,5.84725,-7.02006,9.36000000000003,18.9399999999997,3.2001,-2.69959
0.851,0.816284,-1.90007,5.85654,-7.0008,9.29000000000001,19.26,3.20213,-2.69196
0.852,0.822145,-1.90706,5.86576,-6.98122,9.22,19.5799999999995,3.20411,-2.68421
0.853,0.828015,-1.91403,5.87493,-6.96133,9.17000000000011,19.8900000000002,3.20605,-2.67635
0.854,0.833895,-1.92098,5.88403,-6.94114,9.1000000000001,20.1900000000004,3.20794,-2.66837
0.855,0.839783,-1.92791,5.89306,-6.92063,9.03000000000008,20.5099999999998,3.20978,-2.66029
0.856,0.845681,-1.93482,5.90203,-6.89982,8.96999999999969,20.81,3.21158,-2.65209
0.857,0.851587,-1.94171,5.91094,-6.87871,8.91000000000019,21.1100000000002,3.21334,-2.64379
0.858,0.857503,-1.94858,5.91979,-6.8573,8.8499999999998,21.4099999999995,3.21504,-2.63538
0.859,0.863427,-1.95543,5.92856,-6.8356,8.77000000000016,21.7,3.2167,-2.62686
0.86,0.86936,-1.96225,5.93728,-6.8136,8.72000000000028,22.0000000000002,3.21832,-2.61824
0.861,0.875301,-1.96906,5.94593,-6.79131,8.64999999999937,22.2899999999999,3.21988,-2.60952
0.862,0.881251,-1.97584,5.95451,-6.76874,8.58000000000025,22.57,3.2214,-2.6007
0.863,0.88721,-1.98259,5.96302,-6.74589,8.51000000000023,22.85,3.22288,-2.59177
0.864,0.893178,-1.98933,5.97147,-6.72275,8.44999999999984,23.1400000000006,3.2243,-2.58275
0.865,0.899153,-1.99604,5.97985,-6.69933,8.37999999999983,23.4199999999998,3.22569,-2.57362
0.866,0.905137,-2.00273,5.98817,-6.67564,8.32000000000032,23.6900000000002,3.22702,-2.56441
0.867,0.911129,-2.00939,5.99641,-6.65168,8.2399999999998,23.9599999999997,3.22831,-2.55509
0.868,0.91713,-2.01603,6.00459,-6.62745,8.18000000000029,24.2300000000002,3.22955,-2.54568
0.869,0.923139,-2.02264,6.0127,-6.60295,8.10999999999939,24.4999999999997,3.23074,-2.53618
0.87,0.929155,-2.02923,6.02073,-6.57819,8.03000000000064,24.7599999999996,3.23188,-2.52659
0.871,0.93518,-2.0358,6.0287,-6.55317,7.96999999999936,25.0200000000005,3.23298,-2.51691
0.872,0.941213,-2.04234,6.03659,-6.5279,7.89000000000061,25.2699999999999,3.23403,-2.50713
0.873,0.947253,-2.04886,6.04442,-6.50237,7.82999999999933,25.5299999999998,3.23503,-2.49728
0.874,0.953302,-2.05535,6.05217,-6.47658,7.75000000000058,25.7899999999997,3.23599,-2.48733
0.875,0.959358,-2.06181,6.05984,-6.45055,7.67000000000006,26.0300000000004,3.23689,-2.4773
0.876,0.965421,-2.06825,6.06744,-6.42428,7.60000000000004,26.2699999999993,3.23775,-2.46719
0.877,0.971492,-2.07466,6.07497,-6.39776,7.53000000000003,26.5200000000005,3.23856,-2.45699
0.878,0.977571,-2.08104,6.08242,-6.37101,7.44999999999951,26.7499999999998,3.23932,-2.44671
0.879,0.983657,-2.0874,6.0898,-6.34402,7.38000000000038,26.9899999999996,3.24004,-2.43635
0.88,0.989751,-2.09373,6.09709,-6.31679,7.28999999999935,27.2300000000003,3.2407,-2.42592
0.881,0.995851,-2.10003,6.10431,-6.28934,7.22000000000022,27.4499999999999,3.24131,-2.4154
0.882,1.00196,-2.10631,6.11145,-6.26166,7.1399999999997,27.6800000000001,3.24188,-2.40481
0.883,1.00807,-2.11256,6.11851,-6.23376,7.06000000000006,27.8999999999998,3.24239,-2.39415
0.884,1.0142,-2.11878,6.12549,-6.20563,6.98000000000042,28.13,3.24286,-2.38341
0.885,1.02033,-2.12497,6.13239,-6.17729,6.8999999999999,28.34,3.24328,-2.3726
0.886,1.02646,-2.13113,6.1392,-6.14874,6.80999999999975,28.55,3.24364,-2.36172
0.887,1.0326,-2.13726,6.14593,-6.11997,6.73000000000012,28.7699999999997,3.24396,-2.35077
0.888,1.03875,-2.14337,6.15258,-6.091,6.65000000000048,28.9700000000001,3.24422,-2.33975
0.889,1.04491,-2.14945,6.15914,-6.06182,6.55999999999945,29.1800000000002,3.24444,-2.32867
0.89,1.05107,-2.15549,6.16561,-6.03244,6.47000000000019,29.3799999999997,3.2446,-2.31752
0.891,1.05724,-2.16151,6.172,-6.00286,6.38999999999967,29.5800000000001,3.24471,-2.3063
0.892,1.06341,-2.1675,6.1783,-5.97309,6.30000000000041,29.77,3.24478,-2.29502
0.893,1.0696,-2.17346,6.1845,-5.94312,6.19999999999976,29.9699999999996,3.24479,-2.28368
0.894,1.07578,-2.17938,6.19062,-5.91297,6.12000000000012,30.1500000000008,3.24474,-2.27228
0.895,1.08198,-2.18528,6.19665,-5.88263,6.02999999999997,30.3399999999998,3.24465,-2.26082
0.896,1.08818,-2.19115,6.20259,-5.85211,5.93999999999983,30.5200000000001,3.24451,-2.2493
0.897,1.09438,-2.19699,6.20843,-5.82141,5.84000000000006,30.6999999999995,3.24431,-2.23773
0.898,1.10059,-2.20279,6.21417,-5.79053,5.7400000000003,30.8799999999998,3.24406,-2.22609
0.899,1.10681,-2.20857,6.21983,-5.75948,5.65999999999977,31.0500000000004,3.24375,-2.21441
0.9,1.11303,-2.21431,6.22538,-5.72826,5.55000000000038,31.2200000000002,3.2434,-2.20267
0.901,1.11926,-2.22002,6.23084,-5.69687,5.45999999999935,31.39,3.24299,-2.19088
0.902,1.1255,-2.22571,6.2362,-5.66532,5.36000000000047,31.5499999999993,3.24253,-2.17904
0.903,1.13173,-2.23135,6.24146,-5.63361,5.25999999999982,31.7100000000003,3.24201,-2.16714
0.904,1.13798,-2.23697,6.24662,-5.60174,5.16000000000005,31.8699999999996,3.24144,-2.1552
0.905,1.14423,-2.24256,6.25168,-5.56972,5.06000000000028,32.0200000000001,3.24082,-2.14322
0.906,1.15048,-2.24811,6.25664,-5.53754,4.95999999999963,32.1800000000003,3.24014,-2.13119
0.907,1.15674,-2.25363,6.26149,-5.50522,4.85000000000024,32.3200000000003,3.23941,-2.11911
0.908,1.163,-2.25912,6.26624,-5.47276,4.74999999999958,32.4599999999995,3.23862,-2.10699
0.909,1.16927,-2.26458,6.27088,-5.44015,4.6400000000002,32.61,3.23778,-2.09483
0.91,1.17555,-2.27,6.27542,-5.4074,4.54000000000043,32.75,3.23689,-2.08262
0.911,1.18182,-2.27539,6.27985,-5.37452,4.42999999999926,32.8799999999995,3.23594,-2.07038
0.912,1.18811,-2.28075,6.28418,-5.34151,4.33000000000039,33.01,3.23493,-2.0581
0.913,1.19439,-2.28608,6.28839,-5.30837,4.2099999999996,33.1400000000004,3.23387,-2.04578
0.914,1.20068,-2.29137,6.29249,-5.27511,4.10000000000021,33.2600000000003,3.23275,-2.03342
0.915,1.20698,-2.29663,6.29648,-5.24172,3.98999999999993,33.3899999999998,3.23158,-2.02103
0.916,1.21328,-2.30185,6.30036,-5.20821,3.88000000000055,33.5099999999997,3.23036,-2.0086
0.917,1.21958,-2.30704,6.30413,-5.17458,3.76999999999938,33.6300000000005,3.22907,-1.99615
0.918,1.22588,-2.3122,6.30779,-5.14085,3.65999999999999,33.7299999999993,3.22774,-1.98366
0.919,1.23219,-2.31732,6.31133,-5.107,3.5400000000001,33.8500000000001,3.22634,-1.97114
0.92,1.23851,-2.32241,6.31475,-5.07304,3.4200000000002,33.9600000000004,3.22489,-1.95859
0.921,1.24482,-2.32747,6.31806,-5.03898,3.30999999999992,34.0600000000002,3.22338,-1.94601
0.922,1.25114,-2.33249,6.32125,-5.00482,3.19000000000002,34.1599999999999,3.22182,-1.9334
0.923,1.25747,-2.33748,6.32432,-4.97057,3.07000000000013,34.2499999999992,3.2202,-1.92077
0.924,1.26379,-2.34243,6.32728,-4.93621,2.95999999999985,34.3600000000004,3.21853,-1.90811
0.925,1.27012,-2.34735,6.33011,-4.90177,2.83000000000033,34.44,3.2168,-1.89543
0.926,1.27645,-2.35224,6.33283,-4.86723,2.72000000000005,34.5399999999998,3.21501,-1.88273
0.927,1.28279,-2.35709,6.33542,-4.83261,2.58999999999965,34.6200000000003,3.21316,-1.87
0.928,1.28912,-2.3619,6.3379,-4.79791,2.48000000000026,34.6999999999999,3.21126,-1.85726
0.929,1.29546,-2.36668,6.34025,-4.76312,2.34999999999985,34.7900000000001,3.2093,-1.84449
0.93,1.3018,-2.37143,6.34248,-4.72826,2.22999999999995,34.8600000000001,3.20729,-1.8317
0.931,1.30815,-2.37614,6.34458,-4.69332,2.09999999999954,34.9399999999997,3.20522,-1.8189
0.932,1.31449,-2.38081,6.34656,-4.65831,1.98000000000054,35.0099999999997,3.20309,-1.80608
0.933,1.32084,-2.38545,6.34842,-4.62323,1.85999999999975,35.0799999999998,3.20091,-1.79324
0.934,1.32719,-2.39006,6.35015,-4.58809,1.73000000000023,35.1400000000001,3.19867,-1.78039
0.935,1.33354,-2.39463,6.35176,-4.55288,1.60999999999944,35.2100000000002,3.19637,-1.76753
0.936,1.33989,-2.39917,6.35324,-4.51761,1.48000000000081,35.2699999999997,3.19402,-1.75465
0.937,1.34625,-2.40367,6.35459,-4.48229,1.34999999999952,35.3200000000004,3.19161,-1.74176
0.938,1.3526,-2.40813,6.35582,-4.44691,1.22999999999976,35.3800000000039,3.18914,-1.72886
0.939,1.35896,-2.41256,6.35691,-4.41147,1.09000000000048,35.4400000000003,3.18662,-1.71594
0.94,1.36531,-2.41695,6.35788,-4.37599,0.969999999999692,35.4799999999997,3.18404,-1.70302
0.941,1.37167,-2.42131,6.35873,-4.34045,0.850000000000683,35.5400000000001,3.18141,-1.69009
0.942,1.37803,-2.42563,6.35944,-4.30487,0.709999999999766,35.5799999999995,3.17872,-1.67716
0.943,1.38439,-2.42992,6.36002,-4.26925,0.579999999999358,35.6199999999997,3.17597,-1.66421
0.944,1.39075,-2.43417,6.36048,-4.23359,0.460000000000349,35.66,3.17317,-1.65126
0.945,1.39711,-2.43839,6.36081,-4.1979,0.329999999999941,35.6900000000006,3.17032,-1.6383
0.946,1.40347,-2.44257,6.361,-4.16216,0.189999999999912,35.7399999999996,3.1674,-1.62534
0.947,1.40983,-2.44671,6.36107,-4.1264,0.0700000000000144,35.7599999999998,3.16444,-1.61238
0.948,1.4162,-2.45082,6.36101,-4.0906,-0.0599999999995048,35.8,3.16141,-1.59941
0.949,1.42256,-2.45489,6.36081,-4.05478,-0.200000000000422,35.8200000000002,3.15834,-1.58644
0.95,1.42892,-2.45893,6.36049,-4.01893,-0.319999999999432,35.8499999999999,3.1552,-1.57347
0.951,1.43528,-2.46293,6.36003,-3.98306,-0.460000000000349,35.87,3.15202,-1.5605
0.952,1.44164,-2.4669,6.35945,-3.94716,-0.580000000000246,35.9000000000002,3.14878,-1.54753
0.953,1.448,-2.47083,6.35873,-3.91125,-0.719999999999387,35.9099999999999,3.14548,-1.53456
0.954,1.45435,-2.47472,6.35789,-3.87532,-0.840000000000173,35.93,3.14213,-1.52159
0.955,1.46071,-2.47858,6.35691,-3.83938,-0.980000000000202,35.9400000000001,3.13873,-1.50863
0.956,1.46707,-2.4824,6.3558,-3.80342,-1.10999999999972,35.9599999999997,3.13528,-1.49566
0.957,1.47342,-2.48618,6.35457,-3.76745,-1.23000000000051,35.9699999999998,3.13177,-1.4827
0.958,1.47978,-2.48993,6.3532,-3.73148,-1.36999999999965,35.9700000000002,3.12821,-1.46975
0.959,1.48613,-2.49365,6.3517,-3.6955,-1.50000000000006,35.9799999999999,3.12459,-1.45679
0.96,1.49248,-2.49732,6.35007,-3.65951,-1.63000000000046,35.9899999999999,3.12093,-1.44385
0.961,1.49883,-2.50096,6.34832,-3.62352,-1.74999999999947,35.9899999999999,3.11721,-1.43091
0.962,1.50518,-2.50457,6.34643,-3.58753,-1.89000000000039,35.9899999999999,3.11344,-1.41798
0.963,1.51152,-2.50814,6.34441,-3.55155,-2.01999999999991,35.9799999999999,3.10962,-1.40505
0.964,1.51787,-2.51167,6.34227,-3.51556,-2.13999999999981,35.9900000000004,3.10575,-1.39213
0.965,1.52421,-2.51517,6.34,-3.47958,-2.27000000000021,35.9799999999999,3.10183,-1.37922
0.966,1.53055,-2.51863,6.33759,-3.44361,-2.41000000000024,35.9699999999998,3.09786,-1.36632
0.967,1.53688,-2.52206,6.33506,-3.40764,-2.52999999999925,35.9700000000002,3.09384,-1.35342
0.968,1.54322,-2.52545,6.33241,-3.37169,-2.65000000000004,35.9499999999997,3.08977,-1.34054
0.969,1.54955,-2.5288,6.32962,-3.33575,-2.79000000000007,35.9400000000001,3.08565,-1.32767
0.97,1.55588,-2.53212,6.32671,-3.29982,-2.90999999999997,35.93,3.08148,-1.31481
0.971,1.5622,-2.5354,6.32368,-3.2639,-3.02999999999986,35.9199999999999,3.07726,-1.30195
0.972,1.56852,-2.53865,6.32051,-3.228,-3.17000000000078,35.8999999999998,3.073,-1.28911
0.973,1.57484,-2.54186,6.31722,-3.19212,-3.28999999999979,35.8800000000001,3.06869,-1.27629
0.974,1.58116,-2.54503,6.31381,-3.15626,-3.40999999999969,35.86,3.06433,-1.26347
0.975,1.58747,-2.54817,6.31027,-3.12042,-3.5400000000001,35.8399999999998,3.05992,-1.25067
0.976,1.59378,-2.55127,6.30661,-3.0846,-3.65999999999999,35.8200000000002,3.05547,-1.23787
0.977,1.60008,-2.55434,6.30283,-3.04881,-3.77999999999989,35.79,3.05097,-1.2251
0.978,1.60638,-2.55737,6.29893,-3.01304,-3.89999999999979,35.7699999999998,3.04643,-1.21233
0.979,1.61268,-2.56036,6.2949,-2.97729,-4.0300000000002,35.7500000000001,3.04184,-1.19959
0.98,1.61897,-2.56332,6.29075,-2.94158,-4.15000000000009,35.7099999999999,3.03721,-1.18685
0.981,1.62526,-2.56625,6.28648,-2.90589,-4.26999999999999,35.6900000000002,3.03254,-1.17413
0.982,1.63155,-2.56914,6.28209,-2.87023,-4.38999999999989,35.66,3.02782,-1.16142
0.983,1.63783,-2.57199,6.27759,-2.83461,-4.50000000000017,35.6199999999997,3.02305,-1.14874
0.984,1.6441,-2.5748,6.27296,-2.79901,-4.62999999999969,35.6,3.01825,-1.13606
0.985,1.65037,-2.57759,6.26822,-2.76345,-4.73999999999996,35.5599999999998,3.0134,-1.1234
0.986,1.65664,-2.58033,6.26336,-2.72793,-4.86000000000075,35.52,3.00851,-1.11076
0.987,1.6629,-2.58304,6.25838,-2.69244,-4.97999999999976,35.4900000000002,3.00358,-1.09813
0.988,1.66915,-2.58572,6.25329,-2.65698,-5.09000000000003,35.46,2.99861,-1.08552
0.989,1.6754,-2.58836,6.24809,-2.62157,-5.19999999999942,35.4099999999997,2.9936,-1.07293
0.99,1.68165,-2.59096,6.24277,-2.58619,-5.32000000000021,35.3799999999999,2.98855,-1.06036
0.991,1.68789,-2.59353,6.23734,-2.55085,-5.43000000000049,35.3400000000001,2.98347,-1.0478
0.992,1.69413,-2.59606,6.2318,-2.51555,-5.53999999999987,35.2999999999999,2.97834,-1.03526
0.993,1.70035,-2.59856,6.22615,-2.48029,-5.65000000000015,35.26,2.97317,-1.02273
0.994,1.70658,-2.60102,6.22039,-2.44508,-5.75999999999954,35.2100000000002,2.96797,-1.01023
0.995,1.71279,-2.60345,6.21452,-2.40991,-5.86999999999981,35.1699999999999,2.96273,-0.997741
0.996,1.71901,-2.60584,6.20854,-2.37478,-5.98000000000009,35.1300000000001,2.95746,-0.985271
0.997,1.72521,-2.6082,6.20245,-2.3397,-6.09000000000037,35.0799999999998,2.95214,-0.97282
0.998,1.73141,-2.61052,6.19626,-2.30466,-6.19000000000013,35.0399999999999,2.9468,-0.960387
0.999,1.7376,-2.61281,6.18996,-2.26967,-6.29999999999952,34.99,2.94141,-0.947973
1,1.74379,-2.61506,6.18356,-2.23472,-6.40000000000018,34.9500000000002,2.936,-0.935577
1.001,1.74997,-2.61728,6.17706,-2.19982,-6.50000000000067,34.9000000000038,2.93055,-0.9232
1.002,1.75615,-2.61946,6.17045,-2.16498,-6.60999999999949,34.8399999999961,2.92506,-0.910841
1.003,1.76231,-2.62161,6.16374,-2.13017,-6.71000000000073,34.8100000000036,2.91955,-0.898502
1.004,1.76847,-2.62372,6.15694,-2.09542,-6.79999999999938,34.7499999999964,2.914,-0.886182
1.005,1.77463,-2.6258,6.15003,-2.06072,-6.91000000000029,34.7000000000038,2.90842,-0.873881
1.006,1.78077,-2.62784,6.14302,-2.02607,-7.0099999999994,34.6499999999962,2.90281,-0.861599
1.007,1.78691,-2.62985,6.13592,-1.99147,-7.10000000000111,34.6000000000036,2.89717,-0.849336
1.008,1.79304,-2.63182,6.12872,-1.95692,-7.1999999999984,34.5499999999962,2.8915,-0.837093
1.009,1.79917,-2.63376,6.12143,-1.92243,-7.29000000000104,34.4900000000037,2.88579,-0.824869
1.01,1.80529,-2.63567,6.11404,-1.88798,-7.38999999999918,34.4499999999962,2.88006,-0.812664
1.011,1.8114,-2.63754,6.10655,-1.85359,-7.4900000000006,34.3900000000037,2.8743,-0.800479
1.012,1.8175,-2.63938,6.09898,-1.81926,-7.56999999999945,34.3299999999961,2.86852,-0.788314
1.013,1.8236,-2.64118,6.09131,-1.78498,-7.67000000000091,34.2800000000039,2.8627,-0.776168
1.014,1.82968,-2.64295,6.08356,-1.75075,-7.74999999999884,34.2299999999962,2.85686,-0.764041
1.015,1.83576,-2.64468,6.07571,-1.71658,-7.85000000000122,34.1700000000038,2.851,-0.751935
1.016,1.84183,-2.64638,6.06778,-1.68246,-7.92999999999911,34.1199999999961,2.8451,-0.739848
1.017,1.8479,-2.64804,6.05976,-1.6484,-8.02000000000102,34.0600000000037,2.83918,-0.72778
1.018,1.85395,-2.64968,6.05165,-1.6144,-8.10999999999849,33.9999999999962,2.83324,-0.715733
1.019,1.86,-2.65127,6.04346,-1.58045,-8.19000000000171,33.9500000000039,2.82727,-0.703705
1.02,1.86604,-2.65284,6.03519,-1.54656,-8.26999999999863,33.8899999999962,2.82128,-0.691696
1.021,1.87207,-2.65437,6.02683,-1.51273,-8.36000000000062,33.8300000000037,2.81527,-0.679708
1.022,1.87809,-2.65586,6.01839,-1.47895,-8.43999999999928,33.7799999999961,2.80923,-0.667739
1.023,1.88411,-2.65732,6.00987,-1.44524,-8.5200000000008,33.7100000000036,2.80317,-0.65579
1.024,1.89011,-2.65875,6.00126,-1.41158,-8.60999999999904,33.6599999999963,2.79709,-0.643861
1.025,1.89611,-2.66015,5.99258,-1.37798,-8.68000000000098,33.6000000000038,2.79098,-0.631951
1.026,1.9021,-2.66151,5.98382,-1.34444,-8.75999999999956,33.5399999999961,2.78486,-0.620062
1.027,1.90808,-2.66284,5.97499,-1.31096,-8.83000000000064,33.4800000000039,2.77871,-0.608192
1.028,1.91405,-2.66413,5.96608,-1.27754,-8.9099999999992,33.4199999999963,2.77255,-0.596341
1.029,1.92001,-2.66539,5.95709,-1.24418,-8.99000000000082,33.3600000000035,2.76637,-0.584511
1.03,1.92596,-2.66662,5.94803,-1.21088,-9.05999999999883,33.2999999999964,2.76016,-0.5727
1.031,1.93191,-2.66781,5.93889,-1.17764,-9.14000000000138,33.2400000000036,2.75394,-0.560908
1.032,1.93784,-2.66897,5.92969,-1.14446,-9.19999999999884,33.1799999999963,2.7477,-0.549137
1.033,1.94377,-2.6701,5.92041,-1.11135,-9.28000000000053,33.1100000000036,2.74145,-0.537385
1.034,1.94968,-2.6712,5.91106,-1.07829,-9.34999999999937,33.0599999999964,2.73518,-0.525653
1.035,1.95559,-2.67226,5.90164,-1.0453,-9.42000000000058,32.9900000000037,2.72889,-0.51394
1.036,1.96148,-2.67329,5.89215,-1.01237,-9.48999999999938,32.9299999999962,2.72258,-0.502247
1.037,1.96737,-2.67428,5.8826,-0.9795,-9.550000000001,32.8700000000036,2.71626,-0.490574
1.038,1.97325,-2.67525,5.87298,-0.946694,-9.61999999999889,32.8059999999963,2.70992,-0.47892
1.039,1.97912,-2.67618,5.86329,-0.913951,-9.69000000000104,32.7430000000037,2.70357,-0.467286
1.04,1.98498,-2.67707,5.85354,-0.881272,-9.74999999999928,32.6789999999962,2.6972,-0.455672
1.041,1.99083,-2.67794,5.84372,-0.848656,-9.82000000000058,32.6160000000037,2.69082,-0.444077
1.042,1.99666,-2.67877,5.83385,-0.816103,-9.86999999999916,32.5529999999963,2.68443,-0.432502
1.043,2.00249,-2.67957,5.8239,-0.783615,-9.950000000001,32.4880000000037,2.67802,-0.420946
1.044,2.00831,-2.68034,5.8139,-0.751191,-9.99999999999867,32.4239999999963,2.6716,-0.40941
